uid,late_default,cli_anc,cli_ageband,cli_payment,oc_inc0010,oc_inc50pl,oc_children3pl,oc_children0004,oc_children0510,oc_retired,oc_selfemp,oc_student,oc_unemp,oc_socrent,oc_privrent,oc_overdraft,oc_savs10pl,oc_cards2pl
8364,1,4430,3,P,0.02340804,0.362498775,0.138969779,0.218732953,0.36030674,7.89E-05,0.105869174,0.030437127,0.012750655,0.001249621,0.18061924,0.239376545,0.076258019,0.174750209
8365,0,2970,4,D,0.018493936,0.441308796,0.04995814,0.028496027,0.084203243,0.001880451,0.105629206,0.004237331,0.026685864,0.001256158,0.05947727,0.203241468,0.162264764,0.233800054
8366,0,4830,7,P,0.301622152,0.011966589,0.00255825,0.001596148,0.005462661,0.915322781,0.005911779,0.005012039,0.000199143,0.730407238,0.024372086,0.017685428,0.102889836,0.035401851
8367,0,1740,5,P,0.026668161,0.320022404,0.011153825,0.026440069,0.05202347,0.073815763,0.124529302,0.007674787,0.047905922,0.001247213,0.75466156,0.147243142,0.246848881,0.342872858
8368,0,3410,3,D,0.011859402,0.528768092,0.117109418,0.216438294,0.33040905,7.69E-05,0.119037271,0.022979453,0.007952653,0.001243354,0.178943873,0.256429672,0.141062558,0.233840585
8369,0,5240,5,D,0.023840591,0.397245765,0.00887385,0.00820303,0.016129404,0.14176023,0.126433611,0.006333467,0.031644225,0.030822545,0.065256536,0.127151966,0.417041183,0.369654179
8370,0,3420,4,D,0.023688257,0.4224094,0.042645752,0.028114989,0.099844098,0.001696114,0.141581655,0.003283933,0.027857453,0.012329653,0.060768873,0.192864537,0.179542601,0.272434473
8371,0,2940,7,D,0.151394963,0.077438679,0.000832309,0.000954671,0.00220504,0.938236237,0.017214894,0.006638844,0.000269893,0.027725384,0.028561011,0.024870709,0.250665009,0.105448961
8372,0,3420,6,C,0.014754355,0.473338723,0.008367725,0.005438965,0.012152508,0.834960938,0.039154172,0.004750311,0.00050586,0.01484856,0.018493787,0.057304263,0.507586479,0.355185032
8373,0,5300,3,D,0.018088788,0.359063923,0.110965014,0.565080166,0.413286924,9.35E-05,0.123210669,0.022629529,0.010054886,0.001258038,0.387260675,0.269803286,0.076204911,0.238089204
8374,0,3410,1,D,0.204830885,0.105537865,0.059611619,0.134446383,0.11548239,0.000047728,0.040793955,0.384196997,0.043761969,0.04262808,0.534794807,0.066086531,0.018980332,0.010755479
8375,0,3620,2,D,0.027858138,0.397105634,0.053375691,0.256954193,0.232470155,3.33E-05,0.09370333,0.045613617,0.011057839,0.097836256,0.482470751,0.231564164,0.131713212,0.250323057
8376,0,4270,4,D,0.040037811,0.366691113,0.050835997,0.037073106,0.08741957,0.001181301,0.135314107,0.001539984,0.022617981,0.00125262,0.179904342,0.17224443,0.164092064,0.193385959
8377,0,3450,5,C,0.152261257,0.088675346,0.017028078,0.004944015,0.008096896,0.075769961,0.106106222,0.004752889,0.115519285,0.019962162,0.189831138,0.124700069,0.168664157,0.151187062
8378,1,2350,4,C,0.00822454,0.511159658,0.305595875,0.053781837,0.251828432,0.000483217,0.171759009,0.002218504,0.032513022,0.001252621,0.131017804,0.206939936,0.189283848,0.337712765
8379,1,3280,2,C,0.130332708,0.109439857,0.2019521,0.18577683,0.236022711,0.00081135,0.071428001,0.057248503,0.025124088,0.399963617,0.213699818,0.133525968,0.03785307,0.072494745
8380,0,5060,2,D,0.053059697,0.313367382,0.010970287,0.138391614,0.097640455,4.51E-05,0.07081306,0.081031025,0.030418202,0.00126591,0.584913254,0.188300967,0.08921361,0.16076076
8381,1,2070,4,P,0.011069961,0.461673498,0.113719583,0.025038451,0.127599955,0.001022816,0.155339956,0.002854124,0.011404604,0.021461815,0.051442683,0.203328848,0.124457121,0.290024757
8382,0,3670,5,C,0.01559367,0.544283271,0.015137859,0.014061503,0.024044678,0.038514435,0.125008345,0.004442561,0.00838007,0.015767053,0.08101356,0.158656001,0.319393277,0.305477619
8383,1,5080,2,P,0.090562582,0.189688161,0.128324628,0.355579138,0.321187735,2.45E-05,0.072898924,0.0474585,0.021704644,0.197294951,0.357561827,0.137282252,0.022856839,0.058649331
8384,0,3530,3,D,0.012364313,0.54678911,0.102472127,0.053796113,0.132740021,6.83E-05,0.193218827,0.015007258,0.01572153,0.001243422,0.075569332,0.246934772,0.115019411,0.338407755
8385,0,3670,2,D,0.008183949,0.480877996,0.101132274,0.312701464,0.31250906,0.000112626,0.103085578,0.040975034,0.019275442,0.013260573,0.190654159,0.240227461,0.193159938,0.307126284
8386,0,3280,2,P,0.040267736,0.391672134,0.016936645,0.193859458,0.144095063,2.02E-05,0.127152562,0.035206765,0.015689403,0.011214882,0.743955135,0.196862936,0.097105354,0.160777807
8387,0,4910,7,P,0.134519458,0.088204198,0.000181053,0.000548147,0.000897662,0.928652287,0.009678781,0.00485171,9.62E-05,0.035037786,0.033741862,0.023427397,0.3877846,0.139151454
8388,0,3440,6,P,0.181140065,0.051673543,0.001558126,0.002415031,0.00341145,0.838956356,0.026053295,0.004619844,0.000226291,0.064225078,0.161709547,0.058867306,0.205920041,0.106351614
8389,0,5430,3,D,0.051611632,0.336677581,0.070249319,0.119965971,0.185365915,5.85E-05,0.125383973,0.014711827,0.019027293,0.164250374,0.465248346,0.167111635,0.158517182,0.211817622
8390,0,4830,3,D,0.035087735,0.286206424,0.281769037,0.181745172,0.455630064,5.14E-05,0.098698318,0.018021137,0.036936373,0.406261921,0.07480979,0.190398455,0.063641414,0.167932987
8391,1,1910,3,P,0.002401372,0.719939113,0.164906263,0.160066724,0.369241715,0.000189676,0.11373198,0.043364346,0.006508857,0.003685655,0.033277959,0.243479013,0.331817269,0.464147091
8392,1,3050,5,C,0.008964926,0.442461908,0.038215607,0.005679499,0.020159259,0.161445618,0.148174524,0.046190202,0.034437299,0.011970922,0.137992024,0.132970691,0.363811433,0.349684
8393,0,2180,4,P,0.013636679,0.525366664,0.098078847,0.040141642,0.126445055,0.000632802,0.123957157,0.00299965,0.013940655,0.00124895,0.040425718,0.182883382,0.141788125,0.210437894
8394,0,1850,5,P,0.041309446,0.454737187,0.003646467,0.005742889,0.009300925,0.109724522,0.125292659,0.026810512,0.163781166,0.001342469,0.193949819,0.125810266,0.281472027,0.280214071
8395,1,4080,3,D,0.063126385,0.276311785,0.165245175,0.221608877,0.344678164,6.37E-05,0.159654737,0.027581662,0.029398054,0.040956527,0.680437565,0.192789197,0.084713608,0.186967015
8396,1,3620,4,C,0.009217486,0.592614055,0.080988705,0.036577076,0.13760078,0.001344647,0.154834747,0.002664184,0.019412592,0.00362717,0.058511704,0.236870408,0.300106645,0.415743113
8397,0,5300,4,D,0.090197206,0.20402012,0.072950184,0.032456785,0.125497222,0.000616288,0.113522887,0.002747063,0.046761602,0.185494661,0.111954331,0.180279732,0.068433255,0.140440464
8398,0,2490,6,D,0.181102872,0.12703006,0.000221078,0.000794336,0.000829219,0.874050617,0.016720712,0.042274177,0.000234895,0.071742952,0.137299538,0.06024769,0.331139207,0.176894069
8399,0,3020,4,C,0.254441977,0.132184751,0.022347465,0.019368082,0.046826571,0.000680045,0.140149117,0.002000609,0.022746578,0.800982475,0.140402556,0.126248241,0.040087983,0.111780942
8400,0,1880,5,D,0.017595664,0.404379904,0.011421487,0.008465797,0.01774396,0.120970726,0.120023847,0.009087168,0.042698205,0.021307468,0.054635197,0.091746569,0.364647269,0.3347857
8401,1,2100,4,P,0.02273263,0.342672899,0.082113445,0.041359246,0.12492305,0.001144654,0.118555725,0.001410426,0.025054872,0.006454721,0.086970091,0.244137883,0.125199407,0.228034616
8402,0,1770,4,C,0.01364062,0.610421181,0.082863808,0.040748835,0.133270264,0.000818946,0.157103777,0.002544526,0.031541675,0.01167962,0.191508532,0.18095088,0.212110341,0.275397062
8403,0,5400,1,D,0.060228974,0.308832556,0.020091757,0.307235718,0.112547815,0.000022976,0.032119632,0.328900099,0.022331908,0.001295943,0.253262281,0.136684775,0.022607435,0.033954829
8404,0,5380,4,D,0.020826057,0.526839435,0.113729179,0.036426604,0.168390632,0.001150187,0.114211202,0.004839249,0.019218653,0.001240281,0.119327605,0.104235411,0.150286317,0.250674486
8405,0,5260,2,D,0.042106599,0.192251854,0.141875625,0.197953701,0.392929316,5.27E-05,0.084129512,0.046534509,0.014780141,0.056632549,0.20138514,0.18084991,0.053894721,0.042569369
8406,0,2830,2,D,0.040374398,0.339969426,0.02606681,0.229507804,0.199718833,2.91E-05,0.089668095,0.053218007,0.014445938,0.347959042,0.363100767,0.156804204,0.093327284,0.171165824
8407,0,3770,2,D,0.159654856,0.139411289,0.028746188,0.169444203,0.140305638,0.000123187,0.10996151,0.022088707,0.028310761,0.450530052,0.265736103,0.184090138,0.056145556,0.08730644
8408,0,3250,3,C,0.027235359,0.371089622,0.105776191,0.203609705,0.327365637,0.000119165,0.11360693,0.014261246,0.020439297,0.0203484,0.263113499,0.217529774,0.123951346,0.26010108
8409,0,2540,5,D,0.077392042,0.325865328,0.026207298,0.01078286,0.022260904,0.234180927,0.096794605,0.04139027,0.093496144,0.090514123,0.332362175,0.103143334,0.162034035,0.203414679
8410,1,2800,4,C,0.138498426,0.161595538,0.12600553,0.038221031,0.153034329,0.000385593,0.104637146,0.001808914,0.023000658,0.821588039,0.02989237,0.139666915,0.039239958,0.10508877
8411,1,5020,4,C,0.046756029,0.353891417,0.028039411,0.035600096,0.078314841,0.000326161,0.129699707,0.002961168,0.017386273,0.011466257,0.355857372,0.19078207,0.130564928,0.160158157
8412,0,4780,2,D,0.00873296,0.486238241,0.128297567,0.338306665,0.342389345,7.09E-05,0.087674141,0.060750872,0.011117913,0.005431496,0.253221989,0.222128272,0.141682953,0.247358084
8413,0,4760,2,C,0.097660244,0.290121913,0.191508293,0.19502449,0.339460135,3.92E-05,0.117721856,0.05889827,0.04932341,0.827301979,0.070623398,0.114234924,0.046133369,0.094587028
8414,0,1830,4,C,0.092121005,0.222290114,0.030337855,0.018572137,0.071150065,0.001624227,0.121725798,0.003425067,0.052248836,0.155580282,0.137967467,0.148440361,0.10455966,0.177713394
8415,1,5090,3,C,0.075043023,0.209536016,0.175663471,0.24059701,0.392791033,0.000030239,0.089727938,0.018770382,0.030200332,0.228332162,0.29967308,0.157952905,0.024458461,0.096198082
8416,0,5440,5,P,0.012255386,0.626595974,0.002785455,0.008230209,0.010702826,0.111236394,0.176519275,0.012601942,0.036019355,0.001240552,0.049856007,0.191497207,0.434676647,0.453680754
8417,0,2030,7,D,0.129872799,0.058421744,0.001034006,0.001314193,0.002944754,0.925719261,0.021609694,0.004330233,0.00042193,0.001261017,0.040224791,0.040248811,0.259162724,0.108715534
8418,0,3000,3,D,0.025559455,0.38688153,0.104118466,0.201595902,0.287314892,7.12E-05,0.109128058,0.027906731,0.020516381,0.05271104,0.278648138,0.146530509,0.102167189,0.194840074
8419,0,5350,3,D,0.070733607,0.181283355,0.130689621,0.319225788,0.45689106,3.65E-05,0.116343081,0.013311371,0.021445811,0.131303787,0.751357555,0.163718104,0.03948468,0.13549912
8420,1,4570,2,P,0.047969908,0.258914039,0.156280756,0.300410509,0.362516165,4.12E-05,0.097019672,0.041379154,0.031347573,0.831778526,0.050247073,0.198588252,0.06159088,0.089904249
8421,1,3560,1,P,0.180787325,0.149367593,0.014712639,0.069645166,0.048369765,4.73E-05,0.029102385,0.522550583,0.017954558,0.43709445,0.235227823,0.128821492,0.021788206,0.025964573
8422,0,5430,4,C,0.040678322,0.295039132,0.01136478,0.029064,0.043448299,0.000459606,0.138966084,0.003065577,0.039127886,0.001253876,0.418748856,0.257463932,0.159688056,0.302389145
8423,0,4190,6,P,0.065906048,0.147373684,0.003183676,0.005369384,0.008681506,0.755209923,0.054116279,0.003084853,0.000622394,0.082394421,0.084355652,0.071656644,0.291445851,0.208971262
8424,0,4790,3,C,0.108267546,0.20441325,0.059503287,0.14888835,0.219375253,0.000056757,0.113196492,0.015437551,0.036671609,0.917481899,0.02679868,0.168805957,0.078629866,0.132776022
8425,0,1820,5,P,0.037474394,0.249397904,0.009431377,0.010717072,0.016401857,0.05534482,0.09966892,0.003712803,0.012532979,0.015572384,0.084160924,0.134282708,0.215292394,0.253270626
8426,0,5470,3,D,0.034466445,0.374126792,0.243428826,0.217223644,0.433332205,9.26E-05,0.110122681,0.013561562,0.023856059,0.423648357,0.072793424,0.158771157,0.076413468,0.156945348
8427,1,2380,2,C,0.053768903,0.355368853,0.029767588,0.093924463,0.092339218,2.98E-05,0.149887562,0.031310558,0.023595452,0.141883612,0.764837742,0.163981319,0.134757936,0.199157119
8428,0,4130,5,D,0.181052089,0.126605276,0.003414199,0.006590731,0.009692252,0.106923699,0.107529104,0.009050503,0.080940843,0.084381819,0.336814165,0.093547344,0.170580626,0.155670881
8429,1,5290,2,P,0.107717991,0.22618854,0.019145921,0.186712861,0.163472056,5.64E-05,0.114858449,0.066094756,0.054046929,0.653029919,0.28395772,0.144917131,0.083402246,0.118284404
8430,0,3970,6,P,0.02107811,0.372001916,0.00190338,0.00204877,0.003908988,0.797282219,0.048363626,0.004411355,0.000355052,0.02080144,0.040638596,0.072951138,0.561092615,0.425935984
8431,0,3130,6,D,0.035403222,0.266000137,0.001486244,0.004653394,0.007118583,0.773627281,0.063170254,0.002530007,0.000610099,0.009272002,0.039502204,0.079219401,0.413096428,0.350327492
8432,0,5200,2,D,0.054229647,0.333336473,0.015244648,0.140714645,0.121616542,3.68E-05,0.081929147,0.053762257,0.024431512,0.044724733,0.499808312,0.162815929,0.092854738,0.146667838
8433,0,3570,5,D,0.036800355,0.304905012,0.018542856,0.013306938,0.025904909,0.047793806,0.086404741,0.003674949,0.013545908,0.027554482,0.093486726,0.111044705,0.161263228,0.22260046
8434,0,3400,3,P,0.012362786,0.415734649,0.165740013,0.180816531,0.342064142,0.000131408,0.114755154,0.017003775,0.010110907,0.015960917,0.117942274,0.203008652,0.126148224,0.235681534
8435,0,2600,5,C,0.116520584,0.158237241,0.00288897,0.005776484,0.007609956,0.025443807,0.100055456,0.004057601,0.017111957,0.148683429,0.102611065,0.102102637,0.150685251,0.113694847
8436,0,3380,2,D,0.069675982,0.192492958,0.077956438,0.284616947,0.283961773,3.65E-05,0.07078743,0.054069847,0.02297695,0.071665108,0.676751137,0.154839277,0.034524538,0.084322989
8437,0,3640,5,D,0.037746042,0.236991093,0.028206736,0.017861635,0.030697078,0.032259852,0.084193885,0.002796169,0.013266631,0.017572403,0.127690554,0.12705195,0.178893089,0.223276854
8438,0,4460,5,D,0.081982851,0.298228443,0.061994493,0.020068869,0.037614852,0.015702009,0.095882297,0.005454641,0.038800299,0.082276762,0.174229264,0.087752283,0.125678986,0.147593021
8439,0,2450,2,D,0.042024493,0.340733767,0.165143609,0.387807369,0.409921885,0.000048153,0.100734353,0.040427297,0.029142395,0.232573032,0.177790642,0.153531075,0.061099485,0.115497172
8440,0,4820,5,D,0.026880175,0.323404253,0.055245251,0.025483012,0.085762382,0.120037794,0.10543102,0.005571164,0.05429703,0.036266714,0.085138857,0.121539116,0.271126509,0.238932848
8441,0,2330,2,C,0.054294735,0.256379277,0.140832424,0.300360441,0.343560457,2.93E-05,0.082691729,0.043511897,0.022891566,0.283845425,0.153767228,0.18330431,0.031919308,0.093678057
8442,1,3480,3,C,0.023247644,0.416781724,0.112549663,0.246366859,0.360254049,5.95E-05,0.124210239,0.012150832,0.017822847,0.024148062,0.263281584,0.256870985,0.135333538,0.261909008
8443,0,4910,5,D,0.026699141,0.444106937,0.003398359,0.00481949,0.007919475,0.171255112,0.132661223,0.011367343,0.035701454,0.01527188,0.038467765,0.10082072,0.434445858,0.383996725
8444,0,2620,3,D,0.075579941,0.343960315,0.172613382,0.213132501,0.415125847,4.63E-05,0.097633243,0.019134417,0.01786162,0.879889011,0.023592576,0.167434573,0.050987244,0.140513539
8445,0,3940,1,C,0.02346988,0.469821572,0.018706471,0.122512639,0.071271479,6.05E-05,0.041514367,0.34338665,0.019559428,0.02054818,0.176555157,0.197774649,0.089262784,0.078693211
8446,0,3850,7,P,0.262688637,0.015244673,0.001092799,0.001073729,0.003202144,0.924954891,0.007658478,0.002088293,0.000248242,0.084550023,0.030061513,0.018575117,0.138132811,0.04951793
8447,0,2100,5,P,0.068193138,0.262380779,0.007513572,0.010245971,0.013468355,0.071324527,0.085975587,0.005333185,0.017147288,0.001247467,0.088748872,0.125904679,0.213061154,0.196546555
8448,0,4580,5,D,0.137214303,0.13934191,0.010151587,0.010248222,0.016828314,0.070255578,0.125979543,0.013790779,0.093165994,0.044147342,0.286313057,0.1167925,0.151748121,0.159886241
8449,1,5030,2,P,0.065999746,0.125623422,0.147649527,0.418493271,0.362397432,4.47E-05,0.067473292,0.047982067,0.025059566,0.001301093,0.390538454,0.188171506,0.026938573,0.068376601
8450,1,5090,2,P,0.02592209,0.363962785,0.05345431,0.280804873,0.225486636,8.91E-05,0.114817917,0.044416547,0.021835402,0.001249943,0.420511723,0.177606583,0.096345127,0.180737257
8451,0,4720,5,D,0.03465119,0.273630403,0.017452896,0.021013767,0.028639332,0.059812039,0.097922862,0.003175777,0.010323621,0.001255246,0.106093228,0.140338898,0.127450913,0.231255889
8452,0,1990,3,D,0.027292848,0.360857889,0.090238512,0.030829877,0.101101458,0.000123746,0.109663427,0.015298508,0.015889153,0.00125232,0.312229872,0.25314188,0.140081018,0.275601149
8453,0,2590,5,P,0.015567705,0.673009515,0.004030418,0.005850032,0.009188846,0.076077938,0.196975589,0.008287743,0.051277578,0.011973701,0.100969076,0.129816294,0.429473519,0.448675394
8454,1,5140,2,P,0.037742138,0.322117031,0.075455844,0.340549707,0.293572903,2.52E-05,0.088992715,0.039334834,0.01706259,0.016242921,0.750385761,0.226905346,0.079902664,0.152773261
8455,0,5350,5,D,0.02753374,0.344331056,0.002545133,0.008528337,0.012936838,0.041078091,0.10960418,0.0032559,0.008483402,0.001243414,0.042654961,0.123765647,0.300032616,0.299842596
8456,0,2660,4,D,0.014461979,0.517877221,0.068188727,0.036599249,0.115805447,0.000737506,0.146978498,0.001760762,0.015656486,0.001243237,0.066379964,0.252871037,0.169315696,0.340728998
8457,0,1650,2,P,0.064789295,0.315177322,0.25945282,0.356999636,0.438425779,3.66E-05,0.082499147,0.044822156,0.012635917,0.829882145,0.056947023,0.18227005,0.037277721,0.10851866
8458,0,4000,5,C,0.033087671,0.381083489,0.005259853,0.007997841,0.012569949,0.155744433,0.131275773,0.008507326,0.032583207,0.020759091,0.058216006,0.160732865,0.317706108,0.368789911
8459,0,5320,4,P,0.158469796,0.101509415,0.0408324,0.035404354,0.089420199,0.000317007,0.097664952,0.001604471,0.027079329,0.06204021,0.374779463,0.181234121,0.03754773,0.092752397
8460,0,4870,3,P,0.016735971,0.463357687,0.07841605,0.111486852,0.237066388,6.63E-05,0.163772106,0.016902447,0.023501068,0.22390306,0.357568264,0.088888288,0.003972269,0.007097207
8461,0,2880,4,C,0.260983706,0.16250138,0.055408835,0.02827546,0.086092651,0.000639066,0.15552032,0.001561057,0.039063036,0.885751724,0.020521969,0.112088263,0.03360495,0.078341305
8462,0,5220,3,D,0.086975217,0.138736268,0.230605245,0.268369675,0.422906637,9.86E-05,0.09903425,0.011186697,0.027240604,0.011727691,0.585366726,0.142162681,0.042582885,0.106810451
8463,0,1980,2,D,0.096713543,0.182414986,0.150346398,0.390062809,0.388361216,5.35E-05,0.091332734,0.031233072,0.026560217,0.297646523,0.241425157,0.127640367,0.022999004,0.058786631
8464,0,4140,2,P,0.044953257,0.205790952,0.124758244,0.261914253,0.303501368,2.40E-05,0.080847204,0.047601938,0.023887023,0.503398418,0.176070571,0.165583253,0.038905784,0.090483844
8465,1,4120,5,P,0.083686531,0.337779462,0.001626001,0.005870655,0.005117621,0.039613545,0.122373819,0.005077507,0.018824339,0.068229497,0.236716032,0.138795137,0.261874914,0.298864603
8466,0,2600,6,D,0.060083896,0.276661605,0.003955275,0.007187229,0.012373909,0.82642746,0.0341025,0.002168803,0.001293949,0.001242357,0.035576403,0.07112515,0.355980277,0.2689147
8467,0,5230,1,D,0.331045151,0.053813271,0.003345862,0.057756454,0.025791749,1.58E-05,0.047139466,0.288482428,0.044265091,0.095826447,0.821525574,0.134088039,0.01707568,0.015567757
